userId;userName;mediaId;tags;createdTime;locationName;latitude;longitude
539778159;nutochkina;539778159;[испания, счастьевмелочах, felicita, amici, океанариум, valencia, amore, валенсия, spain];1433656710;L'Oceanogràfic;39.45279;-0.34812
201023652;rebealbe;201023652;[nnscherziamo, italianstyle, love, no, sereno, selfie, after, madeinitaly, fuck, day, ilsolitobaretto, goodnight, sunset, venezia, valencia, greygoose, nocafonate, the, goodmorning, cool];1433656657;Aguas de Marzo;39.466573283;-0.373333579
242992609;adrisempere;242992609;[];1433656431;Somewhere among Brooklyn and Manhattan;39.4653844;-0.3534664
288772160;annedelospaisesdelnorte;288772160;[];1433656404;High Cube (Veles i Vents);39.477443367;-0.349093779
37375603;rafesmar;37375603;[wheel, darkness, lights, ferriswheel, longexposure, night, valencia, beach, movement];1433655254;MARINA REAL JUAN CARLOS I;39.44186;-0.3219
569024445;adamsvnssn;569024445;[];1433654978;Valencia;39.466666667;-0.383333333
188341979;florayam;188341979;[espagne, valencia];1433654943;Playa De Cabanyal;39.468258081;-0.321989904
188341979;florayam;188341979;[espagne, valencia];1433654883;Playa De Cabanyal;39.468258081;-0.321989904
40652023;absolemlaoruga;40652023;[];1433654843;Puente de Las Flores, Cauce del Rio Turia, Feria Alternativa de Valencia;39.471349516;-0.364869079
2082031322;loli_castelove;2082031322;[kiwi, yogur, de, españa, sandia, hotel, piña, naranja, chocolate, tour, fruit, uvas, jugo, valencia];1433654769;Confortel Aqua 4;39.4559708;-0.3458536
188341979;florayam;188341979;[espagne, valencia];1433654709;Playa De Cabanyal;39.468258081;-0.321989904
34012748;msorian3;34012748;[followback, gayjock, gay, gayboy, loveit, gaybarcelona, gaylove, gayitali, gaypride, follow4follow, gayguy, follow, gayvalencia, gayfrance, beards, deseo54, gayworld, bears, gaytop, gayspain, gayman, gayusa, gaymadrid, gaymodel, bestpicoftheday, party, gaylondon, followme, gaynewyork, happy];1433654535;Deseo 54;39.4849277;-0.37582274
195772595;neucaso;195772595;[love, cuore, ella, festivaldelesarts, produccion, izal, vip, happiness];1433654464;Festival De Les Arts;39.455314989;-0.352377892
34012748;msorian3;34012748;[followback, gayjock, gay, gayboy, loveit, gaybarcelona, gaylove, gayitali, gaypride, follow4follow, gayguy, follow, gayvalencia, gayfrance, beards, deseo54, gayworld, bears, gaytop, gayspain, gayman, gayusa, gaymadrid, gaymodel, bestpicoftheday, party, gaylondon, followme, gaynewyork, happy];1433654420;Deseo 54;39.4849277;-0.37582274
205505386;ag_monteiro;205505386;[tryptovalencia, nofilter, imponentbuilding, modern, valenciadetails];1433660372;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
1390239210;dhrutichakravarthi;1390239210;[frozenmoments, traveldiaries, kayaking, dream];1433660355;L'Oceanogràfic;39.45279;-0.34812
8443400;josepnavarro;8443400;[life, love, healthylife, relax, men, naturismo, gayvalencia, caloret, domingoproductivo, gay, sun, morning, noresaca, zorronesplayeros, valencia, man, beach];1433660234;Playa de Pinedo  Valencia;39.43331669;-0.39014784
490453464;daimalama;490453464;[];1433660120;Las Animas del Puerto;39.462869545;-0.324568748
1272381754;srttabianca;1272381754;[];1433659468;La suerte de mi vida 🍀;39.42594026;-0.36498609
7902260;andresmudel;7902260;[comosealimentauncampeón];1433659361;Hotel-Spa Primus**** - Valencia;39.457462961;-0.34576289
522202607;silbalealviento;522202607;[circus, piccadilly, codigog];1433659314;Piccadilly Downtown Club;39.458190287;-0.372451274
8394794;enricpastor;8394794;[];1433659264;Peris y Valero;39.461388889;-0.364722222
1577153927;dilan__bob;1577153927;[];1433663883;Festival De Les Arts;39.455314989;-0.352377892
36448874;larabv;36448874;[nature_perfect_day, minimal_perfection, estaes_valencia, uncachitodecielo, icu_valencia, loves_spain, loves_europe, igersvalencia, minimalobsession, valenciaenamora, estaes_de_todo, atrapando_colores, wu_spain, estaes_europa, loves_valencia, valenciagram, valenciagrafias, valenfornia, minimalovers, minimalism_world, wu_europe, igerscomunitat, ig_valencia, enfocae, minimalisme, icu_spain, icu_skyscapes, comoaquienningunsitio];1433663819;Museu de les Ciències Príncipe Felipe;39.455870471;-0.352014225
379308326;angelete9;379308326;[festivaldelesarts];1433663605;PreocuPAUs;39.4690071;-0.3940544
1689008954;madlena_zh;1689008954;[valencia, festivaldelesarts];1433663514;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
1689008954;madlena_zh;1689008954;[];1433663395;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
295620192;carlasantoro90;295620192;[color, alhambra, azul, flores, puntodemirada, viaje, granada, españa, panorama, travel, sky, calor, piedra, naturaleza, erasmus, verano];1433663358;Alhambra de Granada;39.478057724;-0.355855986
443827974;nataliiaanaya;443827974;[buenosdias];1433663349;teQuiero~;39.4606313;-0.3422553
1689008954;madlena_zh;1689008954;[];1433663220;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
199280104;agcruzr;199280104;[animas, lasanimasdelpuerto, valencia];1433667576;Las Animas del Puerto;39.462869545;-0.324568748
190467991;evaclerigues;190467991;[delorean, festivaldelesarts];1433667560;Festival De Les Arts;39.455314989;-0.352377892
1994525633;vcf.1919;1994525633;[lim, juntstornem, xeqbó];1433667388;Peter Lim;39.471729468;-0.377709344
299222421;isa_monsalve;299222421;[diversitycrew, findetemporada];1433667343;La RamBleta;39.447774369;-0.392671068
1354205657;noe_dominguez99;1354205657;[];1433667287;Amor loco ZyZ😄💕💜;39.4910119;-0.3622452
956212035;paulazuza;956212035;[];1433667230;Bocados Café - Mercado de Colón;39.468971304;-0.368376014
265350981;mschmitman;265350981;[musician, street];1433667196;Valencia, Spania;39.472607311;-0.37546892
31163897;paulagarcianova;31163897;[];1433671099;Valencia;39.466666667;-0.383333333
173785037;yawymtididi;173785037;[lastday, deadinlife, centralpark, crying];1433671053;Parc del Gulliver;39.462400401;-0.359514245
288772160;annedelospaisesdelnorte;288772160;[];1433671039;DISCOTECA AKUARELA PLAYA;39.473203541;-0.324957655
43240383;sandritaon;43240383;[valencia, festivaldelesarts];1433670992;Festival De Les Arts;39.455314989;-0.352377892
238285931;silvia_riva_;238285931;[];1433670982;Valencia;39.466666667;-0.383333333
52534231;corinnekowal;52534231;[colorful, nature, nothingisordinary, colourful, colour, color, igersmadrid, ricefields, valencia, albufera, inspiration];1433670959;Parque Natural Albufera;39.47994697;-0.3480581
1444445724;utopia40;1444445724;[photos, fotos, vinilo, club, pictures, wyoming, loco];1433670941;Loco Club;39.4711914;-0.38705
276869183;sleeping96beauty;276869183;[];1433670908;Mestalla Stadium;39.474655556;-0.358361111
307588063;veriloguiot;307588063;[gegantsicabuts, españa, valencia, corpus, monumento, rocas, spain];1433674792;Plaça de la Mare de Déu dels Desamparats;39.476321143;-0.375373335
204593671;carlosn91;204593671;[corpuschristi, moma, valencia];1433674742;El Miguelete;39.475289;-0.375474
51477675;tina_and_chloe;51477675;[valencia];1433674735;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
248209820;mswahwah;248209820;[];1433674710;Festival De Les Arts;39.455314989;-0.352377892
270312527;idoiafranch;270312527;[];1433674684;Festival de les Arts;39.4536224;-0.3508109
248209820;mswahwah;248209820;[];1433674662;Festival De Les Arts;39.455314989;-0.352377892
1038479774;susaniua;1038479774;[laburbujateatro, sedavi, teatro, theatre];1433674584;Sedaví;39.4333;-0.383333
248209820;mswahwah;248209820;[];1433678311;Festival De Les Arts;39.455314989;-0.352377892
18495293;cesarcorzoroyo;18495293;[];1433678291;Festival De Les Arts;39.455314989;-0.352377892
248209820;mswahwah;248209820;[];1433678269;Festival De Les Arts;39.455314989;-0.352377892
585758023;dani7555;585758023;[];1433678253;7-6-1997;39.4692992;-0.3412459
4653502;mariosgonzalez;4653502;[cocinaindie, cookbook, librosbonitos, valencia, casadepapuycarla];1433678251;Plaza De La Virgen Valencia;39.4742393;-0.37672
5300459;superchevi;5300459;[corpuschristi, valencia];1433678233;Café Negrito;39.4760094;-0.37736
352411120;goldnsixx;352411120;[];1433681996;Plaza De La Virgen Valencia;39.4742393;-0.37672
1431979331;esther_tnt;1431979331;[lunch, sundaylunch, sushi, spain, valencia];1433681981;Miss Sushi;39.468163963;-0.3654056
372157596;joninavalon;372157596;[];1433681980;Restaurante "La Trucha";39.461785189;-0.338226722
388094171;elisatalens;388094171;[festivaldelesarts, izal];1433681940;Festival De Les Arts;39.455314989;-0.352377892
145044099;gigixhn;145044099;[];1433681914;Valencia, España;39.469558543;-0.411870891
1659787776;aitor_camarena_grau;1659787776;[😘, casadospormuchosmas];1433681905;Taj Mahal Restaurant;39.4669418;-0.35047
1265096811;javs.mcguffin;1265096811;[];1433681894;Festival De Les Arts;39.455314989;-0.352377892
323569257;luis_jaen99;323569257;[];1433681887;Instituto Joanot Martorell;39.44033217;-0.3900411
1589362429;jennirodriroch;1589362429;[];1433681853;Burguer King Sedaví;39.420900002;-0.376984074
7636695;martinpou;7636695;[];1433681841;Festival De Les Arts;39.455314989;-0.352377892
1020559645;born.to.die_18;1020559645;[];1433681834;Animas Puerto;39.467659;-0.35852
210852285;ariencilla;210852285;[beautiful, cute, fashion, love, food, instalike, tbt, tagsforlikesapp, stylemoi, igers, follow, instadaily, instamood, friends, girl, me, swag, like4like, tflers, followme, instagood, tagsforlikes, amazing, bestoftheday, fun, smile, photooftheday, picoftheday, happy];1433681830;www.plutonidades.com;39.491060986;-0.39251891
1522893692;lerakrents;1522893692;[sweet, chica, nena, spidergirl];1433681829;El Corte Ingles;39.457105285;-0.347061119
205935918;andielapingo;205935918;[];1433681813;Biblioteca de Humanidades "Joan Reglà";39.476763835;-0.36201607
549421905;celiacelietaa;549421905;[];1433685541;Colegio el Pilar de Valencia;39.4762917;-0.35406
437955293;lauravalgal;437955293;[beautiful, cute, crazy, love, beauty, streetstyle, life, moment, instaphoto, follow, girl, friends, instamoment, style, lifestyle, look, lifemoment, festivaldelesarts, festival, music, pretty, party, nice, followme, happy];1433685539;Festival De Les Arts;39.455314989;-0.352377892
309366706;sandreision;309366706;[imflippingonthestars, quevivalanovia, ylamadrequelaparió, despedidaonfire];1433685521;Estadi Ciutat de València;39.494722222;-0.364166667
176918581;theyasss;176918581;[festivaldelesarts, sábadonoche, lorimeyers];1433685504;Ciudad de las Artes y de las Ciencias de Valencia;39.469008705;-0.368227146
2807390;miprimaladecuenca;2807390;[];1433685457;Festival De Les Arts;39.455314989;-0.352377892
207268311;anabelmateo4;207268311;[21mayocumpleañosanabel];1433685437;Festival De Les Arts;39.455314989;-0.352377892
50247921;af_pucci;50247921;[];1433685427;Mercat Central;39.473450003;-0.37869082
250153324;pablo_duke_produktions;250153324;[];1433685362;Festival De Les Arts;39.455314989;-0.352377892
17646520;javi_spice;17646520;[];1433685358;Hexagram Tea;39.462101;-0.33933
304080528;janelanesaddiction;304080528;[];1433685350;El Nido Tattoo.;39.464998274;-0.375642676
1068599;minue;1068599;[];1433685343;Restaurant Mediterràneo_Platja Pinedo;39.421759063;-0.334440084
222790652;rokefeller33;222790652;[detapasconturia, cervezaturia, beerhuntersvlc, gastroturia, valencia, gastronomia, rutaturia];1433685338;Avinguda Antic Regne;39.463980421;-0.368343523
14533116;collagevintage;14533116;[nadasabeigual];1433689161;Ciudad de las Artes y las Ciencias 🌴;39.456129378;-0.351780124
235264995;gennarocarrella;235264995;[sevola, espana];1433689129;Valencia;39.466666667;-0.383333333
202528162;taniahache;202528162;[taekwondo, coach];1433689071;centro deportivo alfafar;39.420806086;-0.377018742
510463366;harryhargreaveshh;510463366;[palmtree, botanicalgardens, vlc, cactus];1433688972;Jardín Botánico;39.4754486;-0.38636
193629424;madda_facka;193629424;[corpus, rocas];1433688960;Plaça de la Mare de Déu dels Desamparats;39.476321143;-0.375373335
7724362;lizashilova;7724362;[feriadevalencia];1433688906;Valencia;39.466666667;-0.383333333
193629424;madda_facka;193629424;[];1433688875;Plaça de la Mare de Déu dels Desamparats;39.476321143;-0.375373335
1471781795;miguevit;1471781795;[];1433692764;Sausalito Marina Sur;39.460734255;-0.319411322
504343339;davidmenendezdiaz;504343339;[valencia, corpus, lasrocas, caballosdetiro, tradiciones];1433692756;Plaza del Arzobispo;39.475846159;-0.374300055
1821744800;galiyaasan;1821744800;[eatpraylove];1433692723;Restaurante AlMar - playa de la Malvarrosa;39.48326709;-0.324876805
1719043924;mas_que_tapas;1719043924;[valenciagram, masquetapas, españa, valenciapic, blogger, travel, instapic, travelblog, spain, travelpic, visitvalencia, valencia, arquitectura];1433692664;Plaça Del Ajuntament De Valencia;39.4704094;-0.37497
627005203;pepa.s.g;627005203;[];1433692607;Calle Cuenca, Valencia;39.464318883;-0.388272632
1821744800;galiyaasan;1821744800;[horchata, valenciandrink];1433692561;Las Arenas Beach, Valencia;39.468633962;-0.364185029
526434408;caglias;526434408;[friends, drink, ilvalencia, holidays, mylife, valencia, mylifestyle, vodkaliscia, spain];1433692559;Destino 56, Valencia;39.465154866;-0.323087392
1785184241;crossedtastes;1785184241;[festivaldelesarts];1433692548;Festival De Les Arts;39.455314989;-0.352377892
519133643;jotadejoya;519133643;[haceundiapreciosooye];1433692542;Valencia, Spania;39.472607311;-0.37546892
309466543;benaventirene;309466543;[];1433692490;Playa de la Malvarrosa;39.474918696;-0.324100415
1821744800;galiyaasan;1821744800;[аработатьтакнеплохо];1433692480;Las Arenas Beach, Valencia;39.468633962;-0.364185029
32258028;alapaix;32258028;[valencia, vscocam, vsco];1433692477;Plaza De La Virgen Valencia;39.4742393;-0.37672
1457073765;fercolastra;1457073765;[];1433692473;Valencia Beach;39.467220776;-0.323684789
1377409;poxynight22;1377409;[valenciablancoynegro, valencia, plazadelareina, valenciaantigua];1433696388;Plaza De La Reina;39.474248966;-0.375727194
292486525;anawaldorf;292486525;[instalife, ciudaddelasartesylasciencias, dino, toystory, toys, buzzlighyear, follow, instamoment, rex, museoprincipefelipe, sun, museum, sky, dog, sunday, valencia, followme, disney, pixar];1433696346;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
1545123411;malulera4ever_;1545123411;[];1433696339;NO COJER,NI QUITAR NOMBRE!;39.4482731;-0.3895988
16939567;mjpou;16939567;[];1433696296;Plaza del Mercado;39.473194196;-0.377744225
234346445;dreamyyounger;234346445;[];1433696295;Calle Virgen del Campanar, Valencia ;39.481045;-0.396378333
176172024;bey_belenguer;176172024;[instasize];1433696114;Puente de Las Flores, Cauce del Rio Turia, Feria Alternativa de Valencia;39.471349516;-0.364869079
1225469451;ceca.difle;1225469451;[];1433696103;Torres de Serranos;39.479293;-0.375933
329219282;charlienarcotic;329219282;[denim, fashionblogger, menswear, ootd];1433696076;For You - Angus & Julia Stone;39.478336667;-0.372841667
293729275;red_alert;293729275;[];1433699964;Genova, Italy;44.4111;8.9328
767221442;margheritafavilli;767221442;[me, instavalencia, mar, españa, instaespaña, sol, ciudatdelasartesydelasciencias, chica, museo, instasun, valenza, valencia, calatrava, instaday, pixar];1433699913;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
1076939134;hemera15;1076939134;[tgb];1433699900;TGB Gran Vía Marqués Del Turia;39.467964367;-0.366775023
1724109832;hi_vlc;1724109832;[motivation, spadesnight, spades, vlc, thursday, hivlc, thisweek, englishnight, valencia];1433699856;Centro Cultural de la Beneficiencia (Valencia);39.4783287;-0.3828843
1588431307;camdencorner;1588431307;[fashion, art, bepart, beunique, behappy, bedifferent, instapic, becamden, lens, beyourself, exposition, elfestivaldelesarts, trendy, elcaballodecamdencorner, cool, sunglasses, polarized, stands, handmade, becamdencornerruzafa, wood, music, festivales, lover, recycling, party, bamboo, furniture, becamdencorner, events];1433699847;Festival De Les Arts;39.455314989;-0.352377892
56151611;patrifdezdeniz;56151611;[];1433699836;MARINA REAL JUAN CARLOS I;39.44186;-0.3219
2019251460;aitorfdezto;2019251460;[valencia, corpus];1433699796;Plaça de la Mare de Déu dels Desamparats;39.476321143;-0.375373335
330939578;bsrakesknn;330939578;[valencia, hemisphere, hemispheregallery, museum, vsco];1433699793;L'Hemisfèric;39.456207226;-0.35341107
569329036;alejandroguigo;569329036;[];1433699788;Salesianos San Antonio Abad;39.490702815;-0.373812974
397680277;juanjopastor91;397680277;[];1433699785;Feria Alternativa;39.471232882;-0.364709096
1516890580;normacastillo77;1516890580;[pulseritasmagicas, pulseritasdeartistavip, noslomerecemos, festivaldelesarts, gafashipsterdepapel];1433699752;Festival De Les Arts;39.455314989;-0.352377892
273509829;merverkman;273509829;[hot, love, hola, valencia, vacation, spain];1433699724;Valencia Cathedral;39.475833333;-0.375
286995286;annna23_;286995286;[];1433703582;Estadi Ciutat de València;39.494722222;-0.364166667
12250724;plasticmurs;12250724;[art, ruzafa, sarasanz, surreal, print, valencia, popsurrealism, plasticmurs, spain];1433703551;PLASTIC MURS;39.4625931;-0.3757357
1193213028;juanvialgarra;1193213028;[];1433703536;VIPS;39.41609628;-0.381223367
30963658;gonzalollorens;30963658;[place, españa, valencia, sun, plaza, spain];1433703532;La Terraza del Patriarca;39.4724007;-0.37361
201433822;laverylewis;201433822;[];1433703527;Playa De Valencia;39.464888285;-0.323071337
46272106;pauula90;46272106;[];1433703526;Cines LYS;39.4686394;-0.37529
277477412;yani__ka;277477412;[];1433703493;Torres de Serranos;39.479293;-0.375933
519063841;irenegizqui;519063841;[];1433703474;Ciutat de les Arts i de les Ciències;39.445951754;-0.368649547
239413954;qbobbs;239413954;[tripl3t, victoryparade, thereinspirit, atleastiminthesamecountry, weinvalencia, barcelona, barçacampeón, spain];1433703465;Hotel Valencia Center;39.4600182;-0.34953
13486429;yani.gp;13486429;[];1433703410;Empuriabrava;39.475371194;-0.393958405
271798662;maria_ricos1;271798662;[benialí, festadelacirera];1433707186;Benialí, Vall de Gallinera;39.4476715;-0.367656269
1092512278;pardy_cm;1092512278;[];1433707183;💘CULLERA💘;39.420684;-0.3771889
205446403;rebeca_gc;205446403;[whpmonochromatic];1433707169;Miguelete;39.467517628;-0.386034353
1167223456;estreellaa___;1167223456;[];1433707135;La Prii👌🏻;39.463676781;-0.358341681
1437947099;nachoaparicio97;1437947099;[];1433707132;Paiporta (Valencia);39.4225147;-0.3837975
33258812;patrypedrero;33258812;[];1433707107;Torres de Serranos;39.479293;-0.375933
40327655;maacardozoo;40327655;[];1433707081;L'Hemisfèric;39.456207226;-0.35341107
587957949;josemurciano13;587957949;[];1433707074;2013-2015;39.4738596;-0.3906869
462571805;sandravlc98;462571805;[];1433710760;XIII-II-MMXV ❤;39.4657123;-0.3887333
178204980;ninylik;178204980;[valencia, corpuschristi, fiesta, изваленсиислюбовью, nikrimadrid];1433710733;Valencia, Spania;39.472607311;-0.37546892
180571900;patriciaboro;180571900;[];1433710688;Las Animas del Puerto;39.462869545;-0.324568748
1336103596;hey_bloggers;1336103596;[looksfavoritosdelasemana];1433710657;It girl by Marta Carriedo;39.4616524;-0.3456272
16202910;lizzyfulbs;16202910;[];1433710654;La Cueva Negra, Montanejos;39.45328574;-0.39172352
452157699;smallrain35;452157699;[];1433710650;La República Valenciana, cau d'encontre;39.486839876;-0.361528134
1223788883;esthermedstyles;1223788883;[];1433710619;Campeonato Autonómico 2015 ;39.427419209;-0.383855529
322218092;arskobeleva;322218092;[];1433714350;L'Oceanogràfic;39.45279;-0.34812
50188957;stryika;50188957;[];1433714332;Valencia, Spania;39.472607311;-0.37546892
1650330585;gemiita_vlc96;1650330585;[];1433714320;Bona Nit;39.4919949;-0.37967891
489691438;erikabarretoplaza;489691438;[];1433714288;Ajuntament de València;39.470122696;-0.37643288
1465999342;skannabiis;1465999342;[];1433714247;Barri de Malilla;39.449250619;-0.378063748
1477076161;senyormay;1477076161;[monsterjam, monstertruck];1433714220;Mestalla Stadium;39.474655556;-0.358361111
351795691;fernando_17_98;351795691;[rugbyespaña, rugby, love];1433714154;Campo De Rugby Del Rio;39.48298;-0.38141
283546417;_emilioayala_;283546417;[];1433714140;Valencia;39.466666667;-0.383333333
969169761;choocolateria;969169761;[いっぱい笑って, carmona, sevilla, セビージャ, 1泊2日のアンダルシア旅行, 今回も素敵な出会いがありました, andalucia, ひまわり畑の旅, 1泊とは思えんくらい濃い内容の楽しい旅行でした😊, 美味しい物もいっぱい食べて, スペイン, ひまわり畑, カルモナ, アンダルシア, spain];1433714102;Sevilla;39.461339048;-0.351836667
2052835106;nataliavillanueva8;2052835106;[];1433717889;❌;39.4867446;-0.3530673
887312665;pablogallegoleon;887312665;[];1433717878;La Seu d'Urgell;39.4715377;-0.3568483
967163249;babyl.and;967163249;[2015];1433717590;en el pto paraíso;39.4794896;-0.3536035
458717914;cacacappell;458717914;[];1433717570;Formentera;39.460123823;-0.329562572
484527504;rwdxgirl;484527504;[];1433717538;'Moneo' De alejandro.;39.484817;-0.3576441
1418921454;omar.lopezcarrion;1418921454;[joaquin];1433721097;Barrio De Triana Sevilla;39.4705722;-0.3779458
1993229845;youvalencia;1993229845;[dance, mycity, fiesta, hombre, tourism, tradiciones, instalvalencia, tradicion, lamoma, baile, igersvalencia, turismo, youvalencia, corpuschristi, miciudad, valencia, valencianas, typical];1433721074;Plaça La Mare De Deu De València;39.476740688;-0.375209858
478851380;juanmaderch;478851380;[];1433721013;Mestalla Stadium of Valencia FC;39.472689994;-0.3350822
183039747;nurinu33;183039747;[insomnio, dormir, mequedacontarovejas, techin, alacamaadescansar, buho, valencia, mañanamecagareentodo, sueño];1433721011;mi casa;39.448922365;-0.385438922
388226489;jorgesolaz;388226489;[minisolaz, friki, aestashorassenosvalacabeza, chistaco];1433720882;Piso franco;39.4193444;-0.3893041
30693570;analahoz;30693570;[];1433720880;Ginos;39.453195429;-0.353962639
1526462189;yahiia_weed;1526462189;[];1433720649;klk;39.4958908;-0.3706819
1435476245;erielnahum7_20;1435476245;[];1433724168;Nuevo Centro;39.48007;-0.39145
285336;ohkatieday;285336;[spainfordaysss];1433723515;Valencia Beach;39.467220776;-0.323684789
286379185;clarss__;286379185;[supercarichi, vlc, festivaldelesarts, thewombats];1433723170;Ciudad de las Artes y de las Ciencias de Valencia;39.469008705;-0.368227146
336183899;rickybolzan;336183899;[plazadetoros, valencia, lonjadelaseda, plazadelayutamient, catedraldevalencia];1433728223;Valencia;39.466666667;-0.383333333
1724109832;hi_vlc;1724109832;[poker, spades, pokercards, americancardgame, englishnight, hivlc, american, thursday, valencia];1433727162;Centro Cultural de la Beneficiencia (Valencia);39.4783287;-0.3828843
29204735;hainating;29204735;[valencia, lifeines, felicidades, amanecer, memoria];1433726647;Las Animas del Puerto;39.462869545;-0.324568748
255015345;belen_maya;255015345;[];1433726050;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
33723322;darrenqnguyen;33723322;[darreninespana, vscocam, architecture, herschelsupply, vsco, citylimitless];1433725723;Ciutat de les Arts i les Ciències - Ciudad de las Artes y las Ciencias;39.474546178;-0.367076646
716375497;martamirabet_;716375497;[comingsoon👆🏼];1433735833;08/06/15 🎂;39.464964445;-0.348356066
13049087;thay_g_hara;13049087;[cadasegundoestoymasenamoradadeti, teamo, contigoloqueconnuncanadie];1433732459;meu tudo 💝💍;39.448382942;-0.384793943
351795691;fernando_17_98;351795691;[rugbyespaña, rugby];1433736449;Campo De Rugby Del Rio;39.481752702;-0.382288856
2116548814;_feriam_2704;2116548814;[beautiful, cute, fashion, love, summer, food, instalike, tbt, igers, follow, instadaily, instamood, friends, girl, me, swag, like4like, tflers, followme, instagood, tagsforlikes, amazing, bestoftheday, fun, smile, photooftheday, picoftheday, happy];1433743182;TeQuieruuu😻;39.4492697;-0.3789462
329065410;agatalor;329065410;[summer, elunademiel, sun, espana, summertime, valencia, amor, vacaciones, belleza, spain, verano];1433742905;Palau de les Arts Reina Sofia;39.457777778;-0.355555556
679131297;daab62;679131297;[];1433742194;Confortel Aqua 4;39.4559708;-0.3458536
202821382;juliadelamor;202821382;[quebonitofuetodo, micuerposevaatrabajarymicabezasequedaenelfesti, medespiertocantandounacanciónsuyaenmicabeza, nostalgia, valenciamolas];1433742036;Festival De Les Arts;39.455314989;-0.352377892
1442744198;hcmarceb;1442744198;[lunes, vivagym, monday, fit, aportodas, gym, semana, gaygym, spinning, bike, fitness, biendegym, workinghard];1433746790;Viva Gym;39.468230717;-0.355678452
329065410;agatalor;329065410;[мцсемья, медицинскийцентрсемья, деньрождения, медцентрсемья, семья7лет];1433746715;Valencia, Spania;39.472607311;-0.37546892
303079934;lparmino;303079934;[valencia, urbanart, streetart];1433746621;Calle de Liria, Valencia;39.478940875;-0.381185969
1528290265;andreshdc;1528290265;[lunes, golden, love, dogsofinstagram, mybestfriend, tagsforlikes, juntos, happy];1433746576;Rio turia de Valencia;39.479849852;-0.391461603
1109365941;vicentemene;1109365941;[sentir, franklloydwright, creer, mercadocentralvalencia];1433746513;@vicentemene house.;39.464748038;-0.394227138
29994641;yuliars;29994641;[городнаукиискусств, городоткрытие, валенсия, испанскиеканикулы, valencia];1433745945;Art and Science Museum Valencia;39.47281518;-0.36109188
358422759;patmatcaf;358422759;[anita, sandra];1433745932;Formentera;39.46430508;-0.371456949
1490965113;cecilia.nirvelli;1490965113;[scenery, tower, voyage, instatrip, journey, instatravel, church, instamoment, architecture, trip, landscape, comunidadvalenciana, wanderlust, españa, torresantacatalina, nirvelli_españa, travel, valencia, roadtrip, tour, spain, monument, citytrip, torre, abady, comunitatvalenciana, abadia, basilic, archilovers];1433745806;Plaza De La Reina;39.474248966;-0.375727194
20589181;johnrandya;20589181;[];1433750219;Turia Gardens Valencia;39.476057128;-0.372046363
299222421;isa_monsalve;299222421;[diversitycrew2015];1433750165;VLC;39.4828153;-0.3982138
33375341;maria5640085;33375341;[volveré, london];1433749976;Lambeth, London;39.4499805;-0.3920574
1793011955;gift_office;1793011955;[lujo, luxurygifts, giftoffice, diseño, gifts, tech, luxury, regalar, design, regalosdelujo, regalos, lecordcables];1433749767;Gift Office HQ;39.477672811;-0.366451947
460144859;ybekkers;460144859;[springmaarachteropbijmij, bikes, valencia, 2, 100, days, more];1433753918;Valencia;39.466666667;-0.383333333
326153142;wearestrap;326153142;[];1433753912;wearestrap.com;39.460103684;-0.367340259
39488774;laurealdc;39488774;[valencia, shisha, highcube, sunset];1433753889;High Cube;39.460703887;-0.324749587
1723544695;librerialarossa;1723544695;[neonoir, poesiacruel, espop, recomendaciondeldia, vickihendricks];1433753845;La Rossa;39.4847984;-0.35846
301105666;jaber_alraisi;301105666;[valencia, فالنسيا, spain, اسبانيا];1433753505;Valencia;39.466666667;-0.383333333
2042100912;masquecintas;2042100912;[romeria, cristianismo, cofrade, jesucristo, semanasanta, monasterio, santacatalina, hermandad, catedral, iglesia, valencia, iglesicatolica, virgen];1433753497;Valencia, Spania;39.472607311;-0.37546892
1122595750;arnau_urbanstyle;1122595750;[arnau, instagram, horariodeverano, photography, caloret, vacaciones, fincoles];1433757476;Arnau Urban Style;39.46516;-0.37584
215074884;bejarirene;215074884;[nosfaltapistadebaile, festivaldelesarts, veintiseis, lorimeyers];1433757470;Festival De Les Arts;39.455314989;-0.352377892
175469445;carlesmena;175469445;[];1433757354;El Jardín;39.461506895;-0.367854984
1127736373;thenudelabel;1127736373;[undies, thenudelabel];1433757265;www.thenudelabel.com;39.465003564;-0.366282648
334520816;maks_presssa;334520816;[испания, путешествие, валенсия, отпуск, instasize];1433757238;Museu de les Ciències Príncipe Felipe;39.455870471;-0.352014225
981409134;eltavolino;981409134;[eltavolino, muebles, decoracion, hogar];1433757220;www.facebook.com/eltavolino;39.466553333;-0.380175
